location;data;variavel;diasDuplicar;estimado;ultimosCasos;dataUltimosCasos;primeirosCasos;dataPrimeirosCasos
Kuwait;2020-04-13;total_cases;10;1.95;1300;2020-04-13;665;2020-04-06
Kuwait;2020-04-14;total_cases;10;2.04;1355;2020-04-14;665;2020-04-06
Kuwait;2020-04-16;total_cases;11;2.05;1524;2020-04-16;743;2020-04-07
Kuwait;2020-04-17;total_cases;12;1.94;1658;2020-04-17;855;2020-04-08
Kuwait;2020-04-18;total_cases;12;1.93;1752;2020-04-18;910;2020-04-09
Kuwait;2020-04-19;total_cases;12;1.93;1915;2020-04-19;993;2020-04-10
Kuwait;2020-04-20;total_cases;12;2.01;1995;2020-04-20;993;2020-04-10
Kuwait;2020-04-21;total_cases;13;2.09;2080;2020-04-21;993;2020-04-10
Kuwait;2020-04-22;total_cases;14;1.95;2248;2020-04-22;1154;2020-04-11
Kuwait;2020-04-23;total_cases;14;1.94;2399;2020-04-23;1234;2020-04-12
Kuwait;2020-04-24;total_cases;13;1.93;2614;2020-04-24;1355;2020-04-14
Kuwait;2020-04-25;total_cases;12;2.06;2892;2020-04-25;1405;2020-04-15
Kuwait;2020-04-26;total_cases;12;2.02;3075;2020-04-26;1524;2020-04-16
Kuwait;2020-04-27;total_cases;13;1.98;3288;2020-04-27;1658;2020-04-17
Kuwait;2020-04-28;total_cases;13;1.96;3440;2020-04-28;1752;2020-04-18
Kuwait;2020-04-29;total_cases;13;1.95;3740;2020-04-29;1915;2020-04-19
Kuwait;2020-04-30;total_cases;12;1.93;4024;2020-04-30;2080;2020-04-21
Kuwait;2020-05-01;total_cases;12;1.95;4377;2020-05-01;2248;2020-04-22
Kuwait;2020-05-02;total_cases;12;1.93;4619;2020-05-02;2399;2020-04-23
Kuwait;2020-05-03;total_cases;12;1.91;4983;2020-05-03;2614;2020-04-24
Kuwait;2020-05-04;total_cases;12;2.02;5278;2020-05-04;2614;2020-04-24
Kuwait;2020-05-05;total_cases;12;2.01;5804;2020-05-05;2892;2020-04-25
Kuwait;2020-05-06;total_cases;12;1.91;6289;2020-05-06;3288;2020-04-27
Kuwait;2020-05-07;total_cases;12;1.91;6567;2020-05-07;3440;2020-04-28
Kuwait;2020-05-08;total_cases;12;1.93;7208;2020-05-08;3740;2020-04-29
Kuwait;2020-05-09;total_cases;12;2.04;7623;2020-05-09;3740;2020-04-29
Kuwait;2020-05-10;total_cases;12;1.98;8688;2020-05-10;4377;2020-05-01
Kuwait;2020-05-11;total_cases;11;2.01;9286;2020-05-11;4619;2020-05-02
Kuwait;2020-05-12;total_cases;11;1.95;10277;2020-05-12;5278;2020-05-04
Kuwait;2020-05-13;total_cases;11;1.9;11028;2020-05-13;5804;2020-05-05
Kuwait;2020-05-14;total_cases;11;1.9;11975;2020-05-14;6289;2020-05-06
Kyrgyzstan;2020-04-08;total_cases;7;1.94;280;2020-04-08;144;2020-04-04
Kyrgyzstan;2020-04-09;total_cases;7;2.07;298;2020-04-09;144;2020-04-04
Kyrgyzstan;2020-04-12;total_cases;10;1.94;419;2020-04-12;216;2020-04-05
Kyrgyzstan;2020-04-13;total_cases;11;1.99;430;2020-04-13;216;2020-04-05
Kyrgyzstan;2020-04-14;total_cases;11;1.97;449;2020-04-14;228;2020-04-06
Kyrgyzstan;2020-04-15;total_cases;11;2.04;466;2020-04-15;228;2020-04-06
Kyrgyzstan;2020-04-18;total_cases;13;1.98;554;2020-04-18;280;2020-04-08
Kyrgyzstan;2020-04-19;total_cases;13;1.91;568;2020-04-19;298;2020-04-09
Kyrgyzstan;2020-04-20;total_cases;14;1.98;590;2020-04-20;298;2020-04-09
Kyrgyzstan;2020-04-21;total_cases;14;2.05;612;2020-04-21;298;2020-04-09
Kyrgyzstan;2020-04-23;total_cases;16;1.94;656;2020-04-23;339;2020-04-10
Kyrgyzstan;2020-04-24;total_cases;17;1.96;665;2020-04-24;339;2020-04-10
Kyrgyzstan;2020-04-25;total_cases;17;2.01;682;2020-04-25;339;2020-04-10
Kyrgyzstan;2020-04-26;total_cases;18;2.05;695;2020-04-26;339;2020-04-10
Kyrgyzstan;2020-04-27;total_cases;19;2.09;708;2020-04-27;339;2020-04-10
Kyrgyzstan;2020-04-28;total_cases;20;1.93;729;2020-04-28;377;2020-04-11
Kyrgyzstan;2020-04-29;total_cases;21;1.98;746;2020-04-29;377;2020-04-11
Kyrgyzstan;2020-04-30;total_cases;22;1.98;746;2020-04-30;377;2020-04-11
Kyrgyzstan;2020-05-01;total_cases;22;2.04;769;2020-05-01;377;2020-04-11
Kyrgyzstan;2020-05-03;total_cases;23;1.93;830;2020-05-03;430;2020-04-13
Kyrgyzstan;2020-05-04;total_cases;24;1.96;843;2020-05-04;430;2020-04-13
Kyrgyzstan;2020-05-05;total_cases;24;1.94;871;2020-05-05;449;2020-04-14
Kyrgyzstan;2020-05-06;total_cases;24;1.92;895;2020-05-06;466;2020-04-15
Kyrgyzstan;2020-05-07;total_cases;25;1.94;906;2020-05-07;466;2020-04-15
Kyrgyzstan;2020-05-08;total_cases;25;1.9;931;2020-05-08;489;2020-04-16
Kyrgyzstan;2020-05-09;total_cases;25;1.98;1002;2020-05-09;506;2020-04-17
Kyrgyzstan;2020-05-10;total_cases;25;2.01;1016;2020-05-10;506;2020-04-17
Kyrgyzstan;2020-05-11;total_cases;26;2.05;1037;2020-05-11;506;2020-04-17
Kyrgyzstan;2020-05-12;total_cases;27;2.06;1044;2020-05-12;506;2020-04-17
Kyrgyzstan;2020-05-13;total_cases;27;1.9;1082;2020-05-13;568;2020-04-19
Kyrgyzstan;2020-05-14;total_cases;28;1.96;1111;2020-05-14;568;2020-04-19
Latvia;2020-03-26;total_cases;8;1.97;244;2020-03-26;124;2020-03-21
Latvia;2020-03-27;total_cases;7;2.01;280;2020-03-27;139;2020-03-22
Latvia;2020-03-29;total_cases;8;1.91;376;2020-03-29;197;2020-03-24
Latvia;2020-03-30;total_cases;9;1.91;376;2020-03-30;197;2020-03-24
Latvia;2020-03-31;total_cases;9;2.02;398;2020-03-31;197;2020-03-24
Latvia;2020-04-01;total_cases;9;2.02;446;2020-04-01;221;2020-03-25
Latvia;2020-04-02;total_cases;10;2.07;458;2020-04-02;221;2020-03-25
Latvia;2020-04-03;total_cases;10;2.02;493;2020-04-03;244;2020-03-26
Latvia;2020-04-04;total_cases;11;2.09;509;2020-04-04;244;2020-03-26
Latvia;2020-04-05;total_cases;12;1.9;533;2020-04-05;280;2020-03-27
Latvia;2020-04-06;total_cases;13;1.94;542;2020-04-06;280;2020-03-27
Latvia;2020-04-07;total_cases;14;1.96;548;2020-04-07;280;2020-03-27
Latvia;2020-04-08;total_cases;14;2.06;577;2020-04-08;280;2020-03-27
Latvia;2020-04-09;total_cases;15;1.93;589;2020-04-09;305;2020-03-28
Latvia;2020-04-10;total_cases;15;2.01;612;2020-04-10;305;2020-03-28
Latvia;2020-04-11;total_cases;16;2.07;630;2020-04-11;305;2020-03-28
Latvia;2020-04-19;total_cases;23;1.93;727;2020-04-19;376;2020-03-30
Latvia;2020-04-20;total_cases;24;1.97;739;2020-04-20;376;2020-03-30
Latvia;2020-04-21;total_cases;25;1.99;748;2020-04-21;376;2020-03-30
Latvia;2020-04-22;total_cases;25;1.91;761;2020-04-22;398;2020-03-31
Latvia;2020-04-23;total_cases;26;1.95;778;2020-04-23;398;2020-03-31
Latvia;2020-04-24;total_cases;27;1.97;784;2020-04-24;398;2020-03-31
Latvia;2020-04-25;total_cases;27;2.02;804;2020-04-25;398;2020-03-31
Latvia;2020-04-26;total_cases;28;2.04;812;2020-04-26;398;2020-03-31
Latvia;2020-04-27;total_cases;29;2.06;818;2020-04-27;398;2020-03-31
Latvia;2020-04-29;total_cases;31;1.9;849;2020-04-29;446;2020-04-01
Latvia;2020-04-30;total_cases;32;1.92;858;2020-04-30;446;2020-04-01
Latvia;2020-05-01;total_cases;33;1.95;870;2020-05-01;446;2020-04-01
Latvia;2020-05-02;total_cases;33;1.9;871;2020-05-02;458;2020-04-02
Latvia;2020-05-03;total_cases;34;1.92;879;2020-05-03;458;2020-04-02
Latvia;2020-05-04;total_cases;35;1.96;896;2020-05-04;458;2020-04-02
Latvia;2020-05-05;total_cases;36;1.96;896;2020-05-05;458;2020-04-02
Latvia;2020-05-06;total_cases;37;1.97;900;2020-05-06;458;2020-04-02
Latvia;2020-05-07;total_cases;38;1.98;909;2020-05-07;458;2020-04-02
Latvia;2020-05-08;total_cases;38;2.03;928;2020-05-08;458;2020-04-02
Latvia;2020-05-09;total_cases;39;2.03;930;2020-05-09;458;2020-04-02
Latvia;2020-05-10;total_cases;40;1.9;939;2020-05-10;493;2020-04-03
Latvia;2020-05-11;total_cases;41;1.92;946;2020-05-11;493;2020-04-03
Latvia;2020-05-12;total_cases;42;1.93;950;2020-05-12;493;2020-04-03
Latvia;2020-05-13;total_cases;43;1.93;951;2020-05-13;493;2020-04-03
Latvia;2020-05-14;total_cases;44;1.95;962;2020-05-14;493;2020-04-03
Lebanon;2020-02-26;total_cases;3;2;2;2020-02-26;1;2020-02-25
Lebanon;2020-02-29;total_cases;5;2;4;2020-02-29;2;2020-02-26
Lebanon;2020-03-08;total_cases;4;2;32;2020-03-08;16;2020-03-05
Lebanon;2020-03-11;total_cases;6;1.91;61;2020-03-11;32;2020-03-08
Lebanon;2020-03-12;total_cases;6;2.06;66;2020-03-12;32;2020-03-08
Lebanon;2020-03-13;total_cases;6;2.06;66;2020-03-12;32;2020-03-08
Lebanon;2020-03-16;total_cases;7;1.97;120;2020-03-16;61;2020-03-11
Lebanon;2020-03-17;total_cases;8;1.97;120;2020-03-17;61;2020-03-11
Lebanon;2020-03-18;total_cases;7;2.02;133;2020-03-18;66;2020-03-12
Lebanon;2020-03-21;total_cases;7;1.92;230;2020-03-21;120;2020-03-17
Lebanon;2020-03-22;total_cases;7;2.07;248;2020-03-22;120;2020-03-17
Lebanon;2020-03-23;total_cases;7;2.01;267;2020-03-23;133;2020-03-18
Lebanon;2020-03-24;total_cases;7;2.04;304;2020-03-24;149;2020-03-19
Lebanon;2020-03-25;total_cases;7;2.04;333;2020-03-25;163;2020-03-20
Lebanon;2020-03-29;total_cases;11;1.9;438;2020-03-29;230;2020-03-21
Lebanon;2020-03-30;total_cases;12;1.94;446;2020-03-30;230;2020-03-21
Lebanon;2020-03-31;total_cases;12;2.01;463;2020-03-31;230;2020-03-21
Lebanon;2020-04-01;total_cases;13;1.93;479;2020-04-01;248;2020-03-22
Lebanon;2020-04-02;total_cases;14;1.99;494;2020-04-02;248;2020-03-22
Lebanon;2020-04-03;total_cases;15;1.99;494;2020-04-03;248;2020-03-22
Lebanon;2020-04-04;total_cases;15;1.95;520;2020-04-04;267;2020-03-23
Lebanon;2020-04-05;total_cases;16;1.97;527;2020-04-05;267;2020-03-23
Lebanon;2020-04-06;total_cases;16;2.03;541;2020-04-06;267;2020-03-23
Lebanon;2020-04-07;total_cases;17;2.05;548;2020-04-07;267;2020-03-23
Lebanon;2020-04-09;total_cases;19;1.91;582;2020-04-09;304;2020-03-24
Lebanon;2020-04-10;total_cases;19;2;609;2020-04-10;304;2020-03-24
Lebanon;2020-04-11;total_cases;20;2.04;619;2020-04-11;304;2020-03-24
Lebanon;2020-04-12;total_cases;21;2.07;630;2020-04-12;304;2020-03-24
Lebanon;2020-04-13;total_cases;22;2.08;632;2020-04-13;304;2020-03-24
Lebanon;2020-04-14;total_cases;23;1.92;641;2020-04-14;333;2020-03-25
Lebanon;2020-04-15;total_cases;24;1.98;658;2020-04-15;333;2020-03-25
Lebanon;2020-04-16;total_cases;25;1.99;663;2020-04-16;333;2020-03-25
Lebanon;2020-04-17;total_cases;25;2.01;668;2020-04-17;333;2020-03-25
Lebanon;2020-04-18;total_cases;26;2.02;672;2020-04-18;333;2020-03-25
Lebanon;2020-04-19;total_cases;27;2.02;673;2020-04-19;333;2020-03-25
Lebanon;2020-04-20;total_cases;28;2.03;677;2020-04-20;333;2020-03-25
Lebanon;2020-04-21;total_cases;29;2.03;677;2020-04-21;333;2020-03-25
Lebanon;2020-04-22;total_cases;30;2.05;682;2020-04-22;333;2020-03-25
Lebanon;2020-04-23;total_cases;31;2.07;688;2020-04-23;333;2020-03-25
Lebanon;2020-04-24;total_cases;32;2.09;696;2020-04-24;333;2020-03-25
Lebanon;2020-04-25;total_cases;33;1.91;704;2020-04-25;368;2020-03-26
Lebanon;2020-04-26;total_cases;34;1.92;707;2020-04-26;368;2020-03-26
Lebanon;2020-04-27;total_cases;35;1.93;710;2020-04-27;368;2020-03-26
Lebanon;2020-04-28;total_cases;36;1.95;717;2020-04-28;368;2020-03-26
Lebanon;2020-04-29;total_cases;37;1.96;721;2020-04-29;368;2020-03-26
Lebanon;2020-04-30;total_cases;38;1.97;725;2020-04-30;368;2020-03-26
Lebanon;2020-05-01;total_cases;39;1.98;729;2020-05-01;368;2020-03-26
Lebanon;2020-05-02;total_cases;40;1.99;733;2020-05-02;368;2020-03-26
Lebanon;2020-05-03;total_cases;40;2;737;2020-05-03;368;2020-03-26
Lebanon;2020-05-04;total_cases;41;2.01;740;2020-05-04;368;2020-03-26
Lebanon;2020-05-05;total_cases;42;2.01;741;2020-05-05;368;2020-03-26
Lebanon;2020-05-06;total_cases;43;1.92;750;2020-05-06;391;2020-03-27
Lebanon;2020-05-07;total_cases;43;1.9;784;2020-05-07;412;2020-03-28
Lebanon;2020-05-08;total_cases;44;1.93;796;2020-05-08;412;2020-03-28
Lebanon;2020-05-09;total_cases;45;1.96;809;2020-05-09;412;2020-03-28
Lebanon;2020-05-10;total_cases;45;1.93;845;2020-05-10;438;2020-03-29
Lebanon;2020-05-11;total_cases;45;1.93;859;2020-05-11;446;2020-03-30
Lebanon;2020-05-12;total_cases;46;1.95;870;2020-05-12;446;2020-03-30
Lebanon;2020-05-13;total_cases;47;1.97;878;2020-05-13;446;2020-03-30
Lebanon;2020-05-14;total_cases;47;1.91;886;2020-05-14;463;2020-03-31
Liberia;2020-04-06;total_cases;5;2;14;2020-04-06;7;2020-04-03
Liberia;2020-04-07;total_cases;6;2;14;2020-04-07;7;2020-04-03
Liberia;2020-04-13;total_cases;7;1.9;59;2020-04-13;31;2020-04-09
Liberia;2020-04-14;total_cases;8;1.9;59;2020-04-14;31;2020-04-09
Liberia;2020-04-15;total_cases;9;1.9;59;2020-04-15;31;2020-04-09
Liberia;2020-04-16;total_cases;9;1.97;73;2020-04-16;37;2020-04-10
Liberia;2020-04-17;total_cases;9;2.05;76;2020-04-17;37;2020-04-10
Liberia;2020-04-20;total_cases;11;1.98;99;2020-04-20;50;2020-04-12
Liberia;2020-04-21;total_cases;11;2.02;101;2020-04-21;50;2020-04-12
Liberia;2020-04-22;total_cases;12;2.02;101;2020-04-22;50;2020-04-12
Liberia;2020-04-23;total_cases;13;2.02;101;2020-04-23;50;2020-04-12
Liberia;2020-04-24;total_cases;12;1.98;117;2020-04-24;59;2020-04-15
Liberia;2020-04-25;total_cases;12;2.03;120;2020-04-25;59;2020-04-15
Liberia;2020-04-28;total_cases;15;1.93;141;2020-04-28;73;2020-04-16
Liberia;2020-04-29;total_cases;16;1.93;141;2020-04-29;73;2020-04-16
Liberia;2020-04-30;total_cases;17;1.93;141;2020-04-30;73;2020-04-16
Liberia;2020-05-01;total_cases;16;2;152;2020-05-01;76;2020-04-17
Liberia;2020-05-02;total_cases;17;1.9;154;2020-05-02;81;2020-04-18
Liberia;2020-05-03;total_cases;18;1.95;158;2020-05-03;81;2020-04-18
Liberia;2020-05-04;total_cases;18;2.05;166;2020-05-04;81;2020-04-18
Liberia;2020-05-05;total_cases;19;2.1;170;2020-05-05;81;2020-04-18
Liberia;2020-05-06;total_cases;20;1.96;178;2020-05-06;91;2020-04-19
Liberia;2020-05-07;total_cases;20;1.91;189;2020-05-07;99;2020-04-20
Liberia;2020-05-08;total_cases;18;1.97;199;2020-05-08;101;2020-04-23
Liberia;2020-05-09;total_cases;19;1.97;199;2020-05-09;101;2020-04-23
Liberia;2020-05-10;total_cases;20;1.97;199;2020-05-10;101;2020-04-23
Liberia;2020-05-11;total_cases;20;2.09;211;2020-05-11;101;2020-04-23
Liberia;2020-05-12;total_cases;21;2.1;212;2020-05-12;101;2020-04-23
Libya;2020-04-14;total_cases;11;1.94;35;2020-04-14;18;2020-04-06
Libya;2020-04-15;total_cases;6;1.92;48;2020-04-15;25;2020-04-12
Libya;2020-04-16;total_cases;7;1.96;49;2020-04-16;25;2020-04-12
Libya;2020-04-17;total_cases;8;1.96;49;2020-04-17;25;2020-04-12
Libya;2020-04-18;total_cases;9;1.96;49;2020-04-18;25;2020-04-12
Libya;2020-04-19;total_cases;10;1.96;49;2020-04-19;25;2020-04-12
Libya;2020-04-20;total_cases;10;1.96;51;2020-04-20;26;2020-04-13
Libya;2020-04-21;total_cases;11;1.96;51;2020-04-21;26;2020-04-13
Liechtenstein;2020-03-31;total_cases;13;2;68;2020-03-31;34;2020-03-20
Liechtenstein;2020-04-01;total_cases;13;2;72;2020-04-01;36;2020-03-21
Liechtenstein;2020-04-02;total_cases;14;2.08;75;2020-04-02;36;2020-03-21
Liechtenstein;2020-04-03;total_cases;15;2.08;75;2020-04-03;36;2020-03-21
Lithuania;2020-03-13;total_cases;3;2;6;2020-03-13;3;2020-03-11
Lithuania;2020-03-18;total_cases;5;1.94;33;2020-03-18;17;2020-03-16
Lithuania;2020-03-19;total_cases;5;1.92;48;2020-03-19;25;2020-03-17
Lithuania;2020-03-20;total_cases;4;2.09;69;2020-03-20;33;2020-03-18
Lithuania;2020-03-22;total_cases;4;2.07;143;2020-03-22;69;2020-03-20
Lithuania;2020-03-24;total_cases;6;1.99;209;2020-03-24;105;2020-03-21
Lithuania;2020-03-25;total_cases;6;1.92;274;2020-03-25;143;2020-03-22
Lithuania;2020-03-26;total_cases;6;2.09;299;2020-03-26;143;2020-03-22
Lithuania;2020-03-27;total_cases;6;2;358;2020-03-27;179;2020-03-23
Lithuania;2020-03-31;total_cases;9;1.95;533;2020-03-31;274;2020-03-25
Lithuania;2020-04-01;total_cases;9;1.94;581;2020-04-01;299;2020-03-26
Lithuania;2020-04-03;total_cases;9;1.96;771;2020-04-03;394;2020-03-28
Lithuania;2020-04-04;total_cases;10;1.96;771;2020-04-04;394;2020-03-28
Lithuania;2020-04-05;total_cases;10;2.06;811;2020-04-05;394;2020-03-28
Lithuania;2020-04-09;total_cases;13;1.97;955;2020-04-09;484;2020-03-30
Lithuania;2020-04-10;total_cases;13;2.06;999;2020-04-10;484;2020-03-30
Lithuania;2020-04-11;total_cases;14;1.98;1053;2020-04-11;533;2020-03-31
Lithuania;2020-04-12;total_cases;15;1.99;1062;2020-04-12;533;2020-03-31
Lithuania;2020-04-13;total_cases;15;2.01;1070;2020-04-13;533;2020-03-31
Lithuania;2020-04-14;total_cases;16;2.01;1070;2020-04-14;533;2020-03-31
Lithuania;2020-04-15;total_cases;17;2.05;1091;2020-04-15;533;2020-03-31
Lithuania;2020-04-16;total_cases;18;1.98;1149;2020-04-16;581;2020-04-01
Lithuania;2020-04-17;total_cases;18;1.91;1239;2020-04-17;649;2020-04-02
Lithuania;2020-04-18;total_cases;18;2;1298;2020-04-18;649;2020-04-02
Lithuania;2020-04-19;total_cases;19;2.04;1326;2020-04-19;649;2020-04-02
Lithuania;2020-04-20;total_cases;20;2.08;1350;2020-04-20;649;2020-04-02
Lithuania;2020-04-28;total_cases;28;2.07;1344;2020-04-28;649;2020-04-02
Lithuania;2020-05-10;total_cases;39;1.92;1479;2020-05-10;771;2020-04-04
Lithuania;2020-05-11;total_cases;40;1.93;1485;2020-05-11;771;2020-04-04
Lithuania;2020-05-12;total_cases;41;1.93;1491;2020-05-12;771;2020-04-04
Lithuania;2020-05-13;total_cases;42;1.95;1505;2020-05-13;771;2020-04-04
Lithuania;2020-05-14;total_cases;43;1.96;1511;2020-05-14;771;2020-04-04
Luxembourg;2020-03-15;total_cases;3;2.03;77;2020-03-15;38;2020-03-13
Luxembourg;2020-03-21;total_cases;5;1.94;670;2020-03-21;345;2020-03-19
Luxembourg;2020-03-25;total_cases;7;1.99;1333;2020-03-25;670;2020-03-21
Luxembourg;2020-03-27;total_cases;7;2.01;1605;2020-03-27;798;2020-03-22
Luxembourg;2020-03-28;total_cases;7;2.09;1831;2020-03-28;875;2020-03-23
Luxembourg;2020-03-31;total_cases;10;1.98;2178;2020-03-31;1099;2020-03-24
Luxembourg;2020-04-03;total_cases;12;1.96;2612;2020-04-03;1333;2020-03-25
Luxembourg;2020-04-04;total_cases;12;2.05;2729;2020-04-04;1333;2020-03-25
Luxembourg;2020-04-05;total_cases;13;1.93;2804;2020-04-05;1453;2020-03-26
Luxembourg;2020-04-06;total_cases;14;1.96;2843;2020-04-06;1453;2020-03-26
Luxembourg;2020-04-07;total_cases;14;2.04;2970;2020-04-07;1453;2020-03-26
Luxembourg;2020-04-08;total_cases;15;2.09;3034;2020-04-08;1453;2020-03-26
Luxembourg;2020-04-09;total_cases;16;1.94;3115;2020-04-09;1605;2020-03-27
Luxembourg;2020-04-10;total_cases;16;2.01;3223;2020-04-10;1605;2020-03-27
Luxembourg;2020-04-11;total_cases;17;2.04;3270;2020-04-11;1605;2020-03-27
Luxembourg;2020-04-12;total_cases;18;2.04;3281;2020-04-12;1605;2020-03-27
Luxembourg;2020-04-13;total_cases;19;2.05;3292;2020-04-13;1605;2020-03-27
Luxembourg;2020-04-14;total_cases;20;2.06;3307;2020-04-14;1605;2020-03-27
Luxembourg;2020-04-17;total_cases;23;1.9;3480;2020-04-17;1831;2020-03-28
Luxembourg;2020-04-18;total_cases;24;1.93;3537;2020-04-18;1831;2020-03-28
Luxembourg;2020-04-19;total_cases;25;1.94;3550;2020-04-19;1831;2020-03-28
Luxembourg;2020-04-20;total_cases;26;1.94;3558;2020-04-20;1831;2020-03-28
Luxembourg;2020-04-21;total_cases;27;1.98;3618;2020-04-21;1831;2020-03-28
Luxembourg;2020-04-22;total_cases;28;2;3654;2020-04-22;1831;2020-03-28
Luxembourg;2020-04-23;total_cases;28;2;3665;2020-04-23;1831;2020-03-28
Luxembourg;2020-04-24;total_cases;29;2.02;3695;2020-04-24;1831;2020-03-28
Luxembourg;2020-04-25;total_cases;30;1.9;3711;2020-04-25;1950;2020-03-29
Luxembourg;2020-04-26;total_cases;31;1.91;3723;2020-04-26;1950;2020-03-29
Luxembourg;2020-04-27;total_cases;32;1.91;3729;2020-04-27;1950;2020-03-29
Luxembourg;2020-04-28;total_cases;33;1.92;3741;2020-04-28;1950;2020-03-29
Luxembourg;2020-04-29;total_cases;34;1.93;3769;2020-04-29;1950;2020-03-29
Luxembourg;2020-04-30;total_cases;34;1.9;3784;2020-04-30;1988;2020-03-30
Luxembourg;2020-05-01;total_cases;35;1.91;3802;2020-05-01;1988;2020-03-30
Luxembourg;2020-05-02;total_cases;36;1.92;3812;2020-05-02;1988;2020-03-30
Luxembourg;2020-05-03;total_cases;37;1.92;3824;2020-05-03;1988;2020-03-30
Luxembourg;2020-05-04;total_cases;38;1.93;3828;2020-05-04;1988;2020-03-30
Luxembourg;2020-05-05;total_cases;39;1.93;3840;2020-05-05;1988;2020-03-30
Luxembourg;2020-05-06;total_cases;40;1.94;3851;2020-05-06;1988;2020-03-30
Luxembourg;2020-05-07;total_cases;41;1.94;3859;2020-05-07;1988;2020-03-30
Luxembourg;2020-05-08;total_cases;42;1.95;3871;2020-05-08;1988;2020-03-30
Luxembourg;2020-05-09;total_cases;43;1.95;3877;2020-05-09;1988;2020-03-30
Luxembourg;2020-05-10;total_cases;44;1.95;3886;2020-05-10;1988;2020-03-30
Luxembourg;2020-05-11;total_cases;45;1.96;3888;2020-05-11;1988;2020-03-30
Luxembourg;2020-05-12;total_cases;46;1.96;3894;2020-05-12;1988;2020-03-30
Luxembourg;2020-05-13;total_cases;47;1.96;3904;2020-05-13;1988;2020-03-30
Luxembourg;2020-05-14;total_cases;48;1.97;3915;2020-05-14;1988;2020-03-30
Macedonia;2020-03-21;total_cases;5;2.02;85;2020-03-21;42;2020-03-18
Macedonia;2020-03-23;total_cases;6;1.94;136;2020-03-23;70;2020-03-20
Macedonia;2020-03-25;total_cases;6;2.08;177;2020-03-25;85;2020-03-21
Macedonia;2020-03-27;total_cases;8;1.92;219;2020-03-27;114;2020-03-22
Macedonia;2020-03-29;total_cases;9;1.9;259;2020-03-29;136;2020-03-23
Macedonia;2020-03-30;total_cases;9;1.93;285;2020-03-30;148;2020-03-24
Macedonia;2020-04-01;total_cases;9;2;354;2020-04-01;177;2020-03-25
Macedonia;2020-04-02;total_cases;10;2;354;2020-04-02;177;2020-03-25
Macedonia;2020-04-03;total_cases;10;1.96;430;2020-04-03;219;2020-03-27
Macedonia;2020-04-04;total_cases;9;2;483;2020-04-04;241;2020-03-28
Macedonia;2020-04-05;total_cases;10;2;483;2020-04-05;241;2020-03-28
Macedonia;2020-04-06;total_cases;9;2;570;2020-04-06;285;2020-03-30
Macedonia;2020-04-09;total_cases;11;2.02;663;2020-04-09;329;2020-03-31
Macedonia;2020-04-10;total_cases;10;2.01;711;2020-04-10;354;2020-04-02
Macedonia;2020-04-12;total_cases;12;1.93;828;2020-04-12;430;2020-04-03
Macedonia;2020-04-13;total_cases;13;1.99;854;2020-04-13;430;2020-04-03
Macedonia;2020-04-15;total_cases;12;2.02;974;2020-04-15;483;2020-04-05
Macedonia;2020-04-17;total_cases;14;1.96;1117;2020-04-17;570;2020-04-06
Macedonia;2020-04-18;total_cases;14;1.95;1170;2020-04-18;599;2020-04-07
Macedonia;2020-04-19;total_cases;14;1.96;1207;2020-04-19;617;2020-04-08
Macedonia;2020-04-20;total_cases;15;1.99;1225;2020-04-20;617;2020-04-08
Macedonia;2020-04-21;total_cases;16;2;1231;2020-04-21;617;2020-04-08
Macedonia;2020-04-22;total_cases;16;2.04;1259;2020-04-22;617;2020-04-08
Macedonia;2020-04-23;total_cases;17;1.96;1300;2020-04-23;663;2020-04-09
Macedonia;2020-04-24;total_cases;17;2;1326;2020-04-24;663;2020-04-09
Macedonia;2020-04-25;total_cases;18;1.92;1367;2020-04-25;711;2020-04-10
Macedonia;2020-04-26;total_cases;19;1.95;1386;2020-04-26;711;2020-04-10
Macedonia;2020-04-27;total_cases;20;1.97;1399;2020-04-27;711;2020-04-10
Macedonia;2020-04-28;total_cases;21;2;1421;2020-04-28;711;2020-04-10
Macedonia;2020-04-29;total_cases;21;2.03;1442;2020-04-29;711;2020-04-10
Macedonia;2020-04-30;total_cases;22;1.93;1465;2020-04-30;760;2020-04-11
Macedonia;2020-05-01;total_cases;23;1.97;1494;2020-05-01;760;2020-04-11
Macedonia;2020-05-02;total_cases;24;1.98;1506;2020-05-02;760;2020-04-11
Macedonia;2020-05-03;total_cases;25;1.99;1511;2020-05-03;760;2020-04-11
Macedonia;2020-05-04;total_cases;26;2;1518;2020-05-04;760;2020-04-11
Macedonia;2020-05-05;total_cases;26;2.01;1526;2020-05-05;760;2020-04-11
Macedonia;2020-05-06;total_cases;27;2.02;1539;2020-05-06;760;2020-04-11
Macedonia;2020-05-07;total_cases;28;2.07;1572;2020-05-07;760;2020-04-11
Macedonia;2020-05-08;total_cases;29;1.92;1586;2020-05-08;828;2020-04-12
Macedonia;2020-05-09;total_cases;30;1.96;1622;2020-05-09;828;2020-04-12
Macedonia;2020-05-10;total_cases;30;1.92;1642;2020-05-10;854;2020-04-13
Macedonia;2020-05-11;total_cases;31;1.95;1664;2020-05-11;854;2020-04-13
Macedonia;2020-05-12;total_cases;32;1.96;1674;2020-05-12;854;2020-04-13
Macedonia;2020-05-13;total_cases;33;1.98;1694;2020-05-13;854;2020-04-13
Macedonia;2020-05-14;total_cases;33;2.02;1723;2020-05-14;854;2020-04-13
